timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/28 18:46:50.928, 2, 116.86, 0, 0, 3944, 32, 1980
2026/08/28 18:46:50.928, 3, 120.96, 0, 0, 3944, 36, 1980
2026/08/28 18:46:50.928, 4, 120.57, 0, 0, 3944, 38, 1980
2026/08/28 18:46:50.928, 5, 119.65, 0, 0, 3944, 34, 1980
2026/08/28 18:46:50.928, 6, 121.57, 0, 0, 3944, 36, 1980
2026/08/28 18:46:50.929, 7, 122.87, 0, 0, 3944, 32, 1980
2026/08/28 18:46:55.929, 0, 122.16, 0, 0, 3944, 37, 1980
2026/08/28 18:46:55.929, 1, 115.90, 0, 0, 3944, 33, 1980
2026/08/28 18:46:55.929, 2, 116.87, 0, 0, 3944, 32, 1980
2026/08/28 18:46:55.929, 3, 121.00, 0, 0, 3944, 36, 1980
2026/08/28 18:46:55.929, 4, 120.61, 0, 0, 3944, 38, 1980
2026/08/28 18:46:55.929, 5, 119.69, 0, 0, 3944, 34, 1980
2026/08/28 18:46:55.929, 6, 121.64, 0, 0, 3944, 36, 1980
2026/08/28 18:46:55.929, 7, 122.91, 0, 0, 3944, 32, 1980
2026/08/28 18:47:00.930, 0, 122.21, 0, 0, 3944, 37, 1980
2026/08/28 18:47:00.931, 1, 115.98, 0, 0, 3944, 33, 1980
2026/08/28 18:47:00.931, 2, 116.91, 0, 0, 3944, 32, 1980
2026/08/28 18:47:00.932, 3, 121.07, 0, 0, 3944, 36, 1980
2026/08/28 18:47:00.932, 4, 120.71, 0, 0, 3944, 38, 1980
2026/08/28 18:47:00.932, 5, 119.62, 0, 0, 3944, 34, 1980
2026/08/28 18:47:00.932, 6, 121.72, 0, 0, 3944, 36, 1980
2026/08/28 18:47:00.932, 7, 123.10, 0, 0, 3944, 32, 1980
2026/08/28 18:47:05.933, 0, 122.22, 0, 0, 3944, 37, 1980
2026/08/28 18:47:05.935, 1, 115.96, 0, 0, 3944, 33, 1980
2026/08/28 18:47:05.935, 2, 115.51, 0, 0, 3944, 32, 1980
2026/08/28 18:47:05.936, 3, 121.06, 0, 0, 3944, 36, 1980
2026/08/28 18:47:05.941, 4, 120.77, 0, 0, 3944, 38, 1980
2026/08/28 18:47:05.941, 5, 119.75, 0, 0, 3944, 34, 1980
2026/08/28 18:47:05.941, 6, 121.73, 0, 0, 3944, 36, 1980
2026/08/28 18:47:05.942, 7, 122.96, 0, 0, 3944, 32, 1980
2026/08/28 18:47:10.945, 0, 122.29, 0, 0, 3944, 37, 1980
2026/08/28 18:47:10.945, 1, 116.00, 0, 0, 3944, 33, 1980
2026/08/28 18:47:10.945, 2, 115.58, 0, 0, 3944, 32, 1980
2026/08/28 18:47:10.945, 3, 121.12, 0, 0, 3944, 36, 1980
2026/08/28 18:47:10.945, 4, 120.83, 0, 0, 3944, 39, 1980
2026/08/28 18:47:10.945, 5, 119.71, 0, 0, 3944, 34, 1980
2026/08/28 18:47:10.945, 6, 121.76, 0, 0, 3944, 36, 1980
2026/08/28 18:47:10.946, 7, 123.13, 0, 0, 3944, 32, 1980
2026/08/28 18:47:15.947, 0, 122.32, 0, 0, 3944, 37, 1980
2026/08/28 18:47:15.947, 1, 115.96, 0, 0, 3944, 33, 1980
2026/08/28 18:47:15.947, 2, 115.57, 0, 0, 3944, 32, 1980
2026/08/28 18:47:15.947, 3, 121.16, 0, 0, 3944, 37, 1980
2026/08/28 18:47:15.947, 4, 120.86, 0, 0, 3944, 39, 1980
2026/08/28 18:47:15.947, 5, 119.71, 0, 0, 3944, 34, 1980
2026/08/28 18:47:15.947, 6, 121.77, 0, 0, 3944, 36, 1980
2026/08/28 18:47:15.947, 7, 122.98, 0, 0, 3944, 32, 1980
2026/08/28 18:47:20.947, 0, 122.40, 0, 0, 3944, 38, 1980
2026/08/28 18:47:20.947, 1, 116.06, 0, 0, 3944, 33, 1980
2026/08/28 18:47:20.948, 2, 115.61, 0, 0, 3944, 32, 1980
2026/08/28 18:47:20.948, 3, 121.21, 0, 0, 3944, 37, 1980
2026/08/28 18:47:20.948, 4, 120.92, 0, 0, 3944, 39, 1980
2026/08/28 18:47:20.948, 5, 119.80, 0, 0, 3944, 34, 1980
2026/08/28 18:47:20.948, 6, 121.89, 0, 0, 3944, 36, 1980
2026/08/28 18:47:20.948, 7, 123.12, 0, 0, 3944, 32, 1980
2026/08/28 18:47:25.948, 0, 122.36, 0, 0, 3944, 38, 1980
2026/08/28 18:47:25.948, 1, 115.99, 0, 0, 3944, 33, 1980
2026/08/28 18:47:25.948, 2, 115.54, 0, 0, 3944, 32, 1980
2026/08/28 18:47:25.948, 3, 121.20, 0, 0, 3944, 37, 1980
2026/08/28 18:47:25.948, 4, 120.93, 0, 0, 3944, 39, 1980
2026/08/28 18:47:25.948, 5, 119.76, 0, 0, 3944, 35, 1980
2026/08/28 18:47:25.948, 6, 121.88, 0, 0, 3944, 36, 1980
2026/08/28 18:47:25.948, 7, 123.11, 0, 0, 3944, 32, 1980
2026/08/28 18:47:30.949, 0, 122.43, 0, 0, 3944, 38, 1980
2026/08/28 18:47:30.949, 1, 116.01, 0, 0, 3944, 33, 1980
2026/08/28 18:47:30.950, 2, 115.58, 0, 0, 3944, 32, 1980
2026/08/28 18:47:30.951, 3, 121.24, 0, 0, 3944, 37, 1980
2026/08/28 18:47:30.951, 4, 120.99, 0, 0, 3944, 39, 1980
2026/08/28 18:47:30.951, 5, 119.75, 0, 0, 3944, 35, 1980
2026/08/28 18:47:30.951, 6, 121.93, 0, 0, 3944, 36, 1980
2026/08/28 18:47:30.951, 7, 123.08, 0, 0, 3944, 32, 1980
2026/08/28 18:47:35.952, 0, 122.48, 0, 0, 3944, 38, 1980
2026/08/28 18:47:35.952, 1, 116.01, 0, 0, 3944, 33, 1980
2026/08/28 18:47:35.952, 2, 115.58, 0, 0, 3944, 32, 1980
2026/08/28 18:47:35.952, 3, 121.27, 0, 0, 3944, 37, 1980
2026/08/28 18:47:35.952, 4, 120.99, 0, 0, 3944, 39, 1980
2026/08/28 18:47:35.952, 5, 119.76, 0, 0, 3944, 35, 1980
2026/08/28 18:47:35.952, 6, 121.98, 0, 0, 3944, 36, 1980
2026/08/28 18:47:35.952, 7, 123.06, 0, 0, 3944, 32, 1980
2026/08/28 18:47:40.952, 0, 125.99, 1, 1, 8814, 38, 1980
2026/08/28 18:47:40.954, 1, 118.23, 0, 0, 8814, 33, 1980
2026/08/28 18:47:40.957, 2, 117.64, 0, 0, 8314, 32, 1980
2026/08/28 18:47:40.965, 3, 123.51, 2, 0, 8814, 37, 1980
2026/08/28 18:47:40.969, 4, 123.94, 0, 0, 8134, 39, 1980
2026/08/28 18:47:40.975, 5, 123.65, 1, 1, 8814, 35, 1980
2026/08/28 18:47:40.977, 6, 124.23, 0, 0, 8814, 36, 1980
2026/08/28 18:47:40.981, 7, 126.19, 2, 1, 8114, 32, 1980
2026/08/28 18:47:45.985, 0, 265.48, 6, 3, 74508, 40, 1980
2026/08/28 18:47:45.985, 1, 260.04, 34, 14, 74506, 36, 1980
2026/08/28 18:47:45.985, 2, 256.10, 20, 11, 74508, 36, 1980
2026/08/28 18:47:45.985, 3, 270.52, 31, 16, 74508, 39, 1980
2026/08/28 18:47:45.985, 4, 256.67, 33, 17, 74506, 41, 1980
2026/08/28 18:47:45.985, 5, 267.55, 6, 3, 74506, 37, 1980
2026/08/28 18:47:45.985, 6, 265.80, 1, 0, 74506, 39, 1980
2026/08/28 18:47:45.985, 7, 264.34, 12, 7, 74506, 35, 1980
2026/08/28 18:47:50.985, 0, 123.15, 0, 0, 75946, 39, 1980
2026/08/28 18:47:51.108, 1, 115.32, 0, 0, 75906, 34, 1980
2026/08/28 18:47:51.154, 2, 116.08, 0, 0, 75908, 33, 1980
2026/08/28 18:47:51.252, 3, 121.90, 0, 0, 75908, 38, 1980
2026/08/28 18:47:51.316, 4, 122.66, 0, 0, 75906, 40, 1980
2026/08/28 18:47:51.362, 5, 120.28, 0, 0, 75906, 35, 1980
2026/08/28 18:47:51.423, 6, 123.12, 0, 0, 75906, 37, 1980
2026/08/28 18:47:51.424, 7, 124.08, 0, 0, 75906, 33, 1980
