timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/29 18:38:40.870, 0, 119.54, 0, 0, 530, 34, 1980
2026/08/29 18:38:40.870, 1, 115.73, 0, 0, 530, 31, 1980
2026/08/29 18:38:40.870, 2, 116.40, 0, 0, 530, 30, 1980
2026/08/29 18:38:40.870, 3, 118.10, 0, 0, 530, 33, 1980
2026/08/29 18:38:40.870, 4, 119.00, 0, 0, 530, 35, 1980
2026/08/29 18:38:40.870, 5, 117.96, 0, 0, 530, 32, 1980
2026/08/29 18:38:40.870, 6, 119.08, 0, 0, 530, 32, 1980
2026/08/29 18:38:40.870, 7, 122.09, 0, 0, 530, 30, 1980
2026/08/29 18:38:45.871, 0, 119.70, 0, 0, 1950, 34, 1980
2026/08/29 18:38:45.876, 1, 115.83, 5, 0, 1948, 31, 1980
2026/08/29 18:38:45.883, 2, 116.65, 10, 0, 1948, 30, 1980
2026/08/29 18:38:45.884, 3, 118.35, 0, 0, 1950, 33, 1980
2026/08/29 18:38:45.884, 4, 119.29, 0, 0, 1950, 35, 1980
2026/08/29 18:38:45.885, 5, 118.14, 0, 0, 1828, 33, 1980
2026/08/29 18:38:45.891, 6, 119.23, 6, 0, 1948, 33, 1980
2026/08/29 18:38:45.899, 7, 122.43, 1, 0, 1948, 31, 1980
2026/08/29 18:38:50.901, 0, 119.81, 0, 0, 3944, 34, 1980
2026/08/29 18:38:50.901, 1, 115.98, 0, 0, 3944, 32, 1980
2026/08/29 18:38:50.901, 2, 116.76, 0, 0, 3944, 31, 1980
2026/08/29 18:38:50.901, 3, 118.53, 0, 0, 3944, 33, 1980
2026/08/29 18:38:50.901, 4, 119.45, 0, 0, 3944, 36, 1980
2026/08/29 18:38:50.901, 5, 118.32, 0, 0, 3944, 33, 1980
2026/08/29 18:38:50.901, 6, 119.49, 0, 0, 3944, 33, 1980
2026/08/29 18:38:50.901, 7, 122.74, 0, 0, 3944, 31, 1980
2026/08/29 18:38:55.901, 0, 119.91, 0, 0, 3944, 34, 1980
2026/08/29 18:38:55.906, 1, 116.09, 0, 0, 3944, 32, 1980
2026/08/29 18:38:55.907, 2, 116.59, 0, 0, 3944, 31, 1980
2026/08/29 18:38:55.916, 3, 118.67, 0, 0, 3944, 34, 1980
2026/08/29 18:38:55.916, 4, 119.65, 0, 0, 3944, 36, 1980
2026/08/29 18:38:55.918, 5, 118.46, 0, 0, 3944, 33, 1980
2026/08/29 18:38:55.923, 6, 119.66, 0, 0, 3944, 33, 1980
2026/08/29 18:38:55.928, 7, 123.04, 0, 0, 3944, 31, 1980
2026/08/29 18:39:00.936, 0, 120.04, 0, 0, 3944, 35, 1980
2026/08/29 18:39:00.936, 1, 116.13, 0, 0, 3944, 32, 1980
2026/08/29 18:39:00.936, 2, 116.12, 0, 0, 3944, 31, 1980
2026/08/29 18:39:00.936, 3, 118.76, 0, 0, 3944, 34, 1980
2026/08/29 18:39:00.936, 4, 119.68, 0, 0, 3944, 36, 1980
2026/08/29 18:39:00.936, 5, 118.46, 0, 0, 3944, 33, 1980
2026/08/29 18:39:00.936, 6, 119.68, 0, 0, 3944, 33, 1980
2026/08/29 18:39:00.937, 7, 123.03, 0, 0, 3944, 31, 1980
2026/08/29 18:39:05.937, 0, 119.88, 0, 0, 3944, 35, 1980
2026/08/29 18:39:05.937, 1, 116.18, 0, 0, 3944, 32, 1980
2026/08/29 18:39:05.937, 2, 116.21, 0, 0, 3944, 31, 1980
2026/08/29 18:39:05.937, 3, 118.86, 0, 0, 3944, 34, 1980
2026/08/29 18:39:05.937, 4, 119.77, 0, 0, 3944, 36, 1980
2026/08/29 18:39:05.937, 5, 118.49, 0, 0, 3944, 33, 1980
2026/08/29 18:39:05.937, 6, 119.77, 0, 0, 3944, 34, 1980
2026/08/29 18:39:05.938, 7, 122.92, 0, 0, 3944, 31, 1980
2026/08/29 18:39:10.938, 0, 120.27, 0, 0, 3944, 35, 1980
2026/08/29 18:39:10.938, 1, 116.26, 0, 0, 3944, 32, 1980
2026/08/29 18:39:10.938, 2, 116.30, 0, 0, 3944, 31, 1980
2026/08/29 18:39:10.938, 3, 118.94, 0, 0, 3944, 34, 1980
2026/08/29 18:39:10.938, 4, 119.92, 0, 0, 3944, 36, 1980
2026/08/29 18:39:10.938, 5, 118.66, 0, 0, 3944, 34, 1980
2026/08/29 18:39:10.938, 6, 119.89, 0, 0, 3944, 34, 1980
2026/08/29 18:39:10.938, 7, 122.51, 0, 0, 3944, 31, 1980
2026/08/29 18:39:15.939, 0, 120.27, 0, 0, 3944, 35, 1980
2026/08/29 18:39:15.939, 1, 116.31, 0, 0, 3944, 32, 1980
2026/08/29 18:39:15.939, 2, 116.36, 0, 0, 3944, 31, 1980
2026/08/29 18:39:15.939, 3, 119.06, 0, 0, 3944, 34, 1980
2026/08/29 18:39:15.939, 4, 119.99, 0, 0, 3944, 37, 1980
2026/08/29 18:39:15.939, 5, 118.69, 0, 0, 3944, 34, 1980
2026/08/29 18:39:15.939, 6, 119.97, 0, 0, 3944, 34, 1980
2026/08/29 18:39:15.939, 7, 122.43, 0, 0, 3944, 32, 1980
2026/08/29 18:39:20.939, 0, 120.49, 0, 0, 3944, 36, 1980
2026/08/29 18:39:20.941, 1, 116.38, 0, 0, 3944, 32, 1980
2026/08/29 18:39:20.945, 2, 116.38, 0, 0, 3944, 31, 1980
2026/08/29 18:39:20.948, 3, 119.15, 0, 0, 3944, 35, 1980
2026/08/29 18:39:20.950, 4, 120.14, 0, 0, 3944, 37, 1980
2026/08/29 18:39:20.950, 5, 118.78, 0, 0, 3944, 34, 1980
2026/08/29 18:39:20.951, 6, 120.11, 0, 0, 3944, 34, 1980
2026/08/29 18:39:20.952, 7, 122.47, 0, 0, 3944, 32, 1980
2026/08/29 18:39:25.953, 0, 120.54, 0, 0, 3944, 36, 1980
2026/08/29 18:39:25.954, 1, 116.46, 0, 0, 3944, 33, 1980
2026/08/29 18:39:25.954, 2, 116.47, 0, 0, 3944, 32, 1980
2026/08/29 18:39:25.954, 3, 119.28, 0, 0, 3944, 35, 1980
2026/08/29 18:39:25.954, 4, 120.25, 0, 0, 3944, 37, 1980
2026/08/29 18:39:25.954, 5, 118.83, 0, 0, 3944, 34, 1980
2026/08/29 18:39:25.954, 6, 120.20, 0, 0, 3944, 34, 1980
2026/08/29 18:39:25.954, 7, 122.54, 0, 0, 3944, 32, 1980
2026/08/29 18:39:30.954, 0, 120.57, 0, 0, 3944, 36, 1980
2026/08/29 18:39:30.954, 1, 116.47, 0, 0, 3944, 33, 1980
2026/08/29 18:39:30.954, 2, 116.49, 0, 0, 3944, 32, 1980
2026/08/29 18:39:30.954, 3, 119.35, 0, 0, 3944, 35, 1980
2026/08/29 18:39:30.954, 4, 120.35, 0, 0, 3944, 37, 1980
2026/08/29 18:39:30.954, 5, 118.89, 0, 0, 3944, 34, 1980
2026/08/29 18:39:30.954, 6, 120.30, 0, 0, 3944, 35, 1980
2026/08/29 18:39:30.954, 7, 122.86, 0, 0, 3944, 32, 1980
2026/08/29 18:39:35.955, 0, 120.79, 0, 0, 3944, 36, 1980
2026/08/29 18:39:35.955, 1, 116.55, 0, 0, 3944, 33, 1980
2026/08/29 18:39:35.955, 2, 116.60, 0, 0, 3944, 32, 1980
2026/08/29 18:39:35.955, 3, 119.51, 0, 0, 3944, 35, 1980
2026/08/29 18:39:35.955, 4, 120.43, 0, 0, 3944, 37, 1980
2026/08/29 18:39:35.955, 5, 118.96, 0, 0, 3944, 34, 1980
2026/08/29 18:39:35.955, 6, 120.41, 0, 0, 3944, 35, 1980
2026/08/29 18:39:35.955, 7, 122.81, 0, 0, 3944, 32, 1980
2026/08/29 18:39:40.955, 0, 120.77, 0, 0, 3944, 36, 1980
2026/08/29 18:39:40.955, 1, 116.57, 0, 0, 3944, 33, 1980
2026/08/29 18:39:40.956, 2, 116.61, 0, 0, 3944, 32, 1980
2026/08/29 18:39:40.956, 3, 119.57, 0, 0, 3944, 35, 1980
2026/08/29 18:39:40.956, 4, 120.60, 0, 0, 3944, 38, 1980
2026/08/29 18:39:40.956, 5, 118.97, 0, 0, 3944, 34, 1980
2026/08/29 18:39:40.956, 6, 120.54, 0, 0, 3944, 35, 1980
2026/08/29 18:39:40.956, 7, 122.74, 0, 0, 3944, 32, 1980
2026/08/29 18:39:45.956, 0, 120.84, 0, 0, 3944, 36, 1980
2026/08/29 18:39:45.956, 1, 115.84, 0, 0, 3944, 33, 1980
2026/08/29 18:39:45.956, 2, 116.65, 0, 0, 3944, 32, 1980
2026/08/29 18:39:45.956, 3, 119.64, 0, 0, 3944, 35, 1980
2026/08/29 18:39:45.956, 4, 120.58, 0, 0, 3944, 38, 1980
2026/08/29 18:39:45.956, 5, 118.99, 0, 0, 3944, 34, 1980
2026/08/29 18:39:45.956, 6, 120.57, 0, 0, 3944, 35, 1980
2026/08/29 18:39:45.956, 7, 122.54, 0, 0, 3944, 32, 1980
2026/08/29 18:39:50.957, 0, 120.93, 0, 0, 3944, 36, 1980
2026/08/29 18:39:50.957, 1, 115.91, 0, 0, 3944, 33, 1980
2026/08/29 18:39:50.957, 2, 116.70, 0, 0, 3944, 32, 1980
2026/08/29 18:39:50.957, 3, 119.69, 0, 0, 3944, 36, 1980
2026/08/29 18:39:50.957, 4, 120.73, 0, 0, 3944, 38, 1980
2026/08/29 18:39:50.957, 5, 119.01, 0, 0, 3944, 34, 1980
2026/08/29 18:39:50.957, 6, 120.68, 0, 0, 3944, 35, 1980
2026/08/29 18:39:50.957, 7, 122.93, 0, 0, 3944, 32, 1980
2026/08/29 18:39:55.957, 0, 121.09, 0, 0, 3944, 37, 1980
2026/08/29 18:39:55.958, 1, 116.01, 0, 0, 3944, 33, 1980
2026/08/29 18:39:55.959, 2, 116.71, 0, 0, 3944, 32, 1980
2026/08/29 18:39:55.960, 3, 119.81, 0, 0, 3944, 36, 1980
2026/08/29 18:39:55.961, 4, 120.76, 0, 0, 3944, 38, 1980
2026/08/29 18:39:55.961, 5, 119.07, 0, 0, 3944, 34, 1980
2026/08/29 18:39:55.961, 6, 120.76, 0, 0, 3944, 35, 1980
2026/08/29 18:39:55.963, 7, 123.02, 0, 0, 3944, 32, 1980
2026/08/29 18:40:00.964, 0, 121.09, 0, 0, 3944, 37, 1980
2026/08/29 18:40:00.966, 1, 116.00, 0, 0, 3944, 33, 1980
2026/08/29 18:40:00.966, 2, 116.70, 0, 0, 3944, 32, 1980
2026/08/29 18:40:00.970, 3, 119.85, 0, 0, 3944, 36, 1980
2026/08/29 18:40:00.971, 4, 120.91, 0, 0, 3944, 38, 1980
2026/08/29 18:40:00.974, 5, 119.09, 0, 0, 3944, 34, 1980
2026/08/29 18:40:00.975, 6, 120.80, 0, 0, 3944, 35, 1980
2026/08/29 18:40:00.979, 7, 122.87, 0, 0, 3944, 32, 1980
2026/08/29 18:40:05.980, 0, 121.06, 0, 0, 3944, 37, 1980
2026/08/29 18:40:05.980, 1, 116.00, 0, 0, 3944, 33, 1980
2026/08/29 18:40:05.980, 2, 116.71, 0, 0, 3944, 32, 1980
2026/08/29 18:40:05.980, 3, 119.95, 0, 0, 3944, 36, 1980
2026/08/29 18:40:05.980, 4, 120.96, 0, 0, 3944, 38, 1980
2026/08/29 18:40:05.980, 5, 119.11, 0, 0, 3944, 35, 1980
2026/08/29 18:40:05.980, 6, 120.84, 0, 0, 3944, 36, 1980
2026/08/29 18:40:05.980, 7, 123.04, 0, 0, 3944, 32, 1980
2026/08/29 18:40:10.980, 0, 121.18, 0, 0, 3944, 37, 1980
2026/08/29 18:40:10.981, 1, 115.99, 0, 0, 3944, 33, 1980
2026/08/29 18:40:10.981, 2, 116.73, 0, 0, 3944, 32, 1980
2026/08/29 18:40:10.981, 3, 120.00, 0, 0, 3944, 36, 1980
2026/08/29 18:40:10.981, 4, 121.01, 0, 0, 3944, 38, 1980
2026/08/29 18:40:10.981, 5, 119.14, 0, 0, 3944, 35, 1980
2026/08/29 18:40:10.981, 6, 120.90, 0, 0, 3944, 36, 1980
2026/08/29 18:40:10.981, 7, 122.97, 0, 0, 3944, 32, 1980
2026/08/29 18:40:15.981, 0, 121.35, 0, 0, 3944, 37, 1980
2026/08/29 18:40:15.981, 1, 116.02, 0, 0, 3944, 33, 1980
2026/08/29 18:40:15.981, 2, 116.80, 0, 0, 3944, 32, 1980
2026/08/29 18:40:15.981, 3, 120.07, 0, 0, 3944, 36, 1980
2026/08/29 18:40:15.981, 4, 121.17, 0, 0, 3944, 38, 1980
2026/08/29 18:40:15.981, 5, 119.18, 0, 0, 3944, 35, 1980
2026/08/29 18:40:15.981, 6, 121.03, 0, 0, 3944, 36, 1980
2026/08/29 18:40:15.981, 7, 123.13, 0, 0, 3944, 33, 1980
2026/08/29 18:40:20.982, 0, 121.35, 0, 0, 3944, 37, 1980
2026/08/29 18:40:20.982, 1, 116.04, 0, 0, 3944, 33, 1980
2026/08/29 18:40:20.984, 2, 116.78, 0, 0, 3944, 32, 1980
2026/08/29 18:40:20.985, 3, 120.11, 0, 0, 3944, 36, 1980
2026/08/29 18:40:20.987, 4, 121.11, 0, 0, 3944, 38, 1980
2026/08/29 18:40:20.988, 5, 119.19, 0, 0, 3944, 35, 1980
2026/08/29 18:40:20.990, 6, 121.03, 0, 0, 3944, 36, 1980
2026/08/29 18:40:20.991, 7, 122.99, 0, 0, 3944, 33, 1980
2026/08/29 18:40:25.993, 0, 121.36, 0, 0, 3944, 37, 1980
2026/08/29 18:40:25.993, 1, 116.09, 0, 0, 3944, 33, 1980
2026/08/29 18:40:25.993, 2, 116.80, 0, 0, 3944, 32, 1980
2026/08/29 18:40:25.994, 3, 120.19, 0, 0, 3944, 36, 1980
2026/08/29 18:40:25.996, 4, 120.83, 0, 0, 3944, 39, 1980
2026/08/29 18:40:25.997, 5, 119.21, 0, 0, 3944, 35, 1980
2026/08/29 18:40:25.997, 6, 121.11, 0, 0, 3944, 36, 1980
2026/08/29 18:40:25.998, 7, 123.15, 0, 0, 3944, 33, 1980
2026/08/29 18:40:30.999, 0, 121.37, 0, 0, 3944, 37, 1980
2026/08/29 18:40:30.999, 1, 116.09, 0, 0, 3944, 33, 1980
2026/08/29 18:40:30.999, 2, 116.77, 0, 0, 3944, 32, 1980
2026/08/29 18:40:30.999, 3, 120.18, 0, 0, 3944, 36, 1980
2026/08/29 18:40:30.999, 4, 120.77, 0, 0, 3944, 39, 1980
2026/08/29 18:40:30.999, 5, 119.24, 0, 0, 3944, 35, 1980
2026/08/29 18:40:30.999, 6, 121.08, 0, 0, 3944, 36, 1980
2026/08/29 18:40:30.999, 7, 123.08, 0, 0, 3944, 33, 1980
2026/08/29 18:40:35.999, 0, 155.44, 12, 8, 28340, 38, 1980
2026/08/29 18:40:36.000, 1, 150.37, 13, 9, 28340, 34, 1980
2026/08/29 18:40:36.000, 2, 155.32, 9, 5, 31580, 33, 1980
2026/08/29 18:40:36.000, 3, 154.05, 12, 8, 28340, 38, 1980
2026/08/29 18:40:36.000, 4, 161.19, 11, 8, 31940, 39, 1980
2026/08/29 18:40:36.001, 5, 156.11, 11, 7, 31580, 36, 1980
2026/08/29 18:40:36.001, 6, 151.94, 12, 8, 27758, 37, 1980
2026/08/29 18:40:36.001, 7, 155.68, 11, 7, 27758, 33, 1980
2026/08/29 18:40:41.001, 0, 483.77, 95, 69, 48702, 47, 1980
2026/08/29 18:40:41.003, 1, 478.58, 43, 27, 48704, 44, 1980
2026/08/29 18:40:41.003, 2, 481.76, 44, 27, 48702, 43, 1980
2026/08/29 18:40:41.003, 3, 479.66, 93, 77, 48702, 46, 1980
2026/08/29 18:40:41.003, 4, 472.32, 93, 69, 47764, 46, 1980
2026/08/29 18:40:41.003, 5, 478.07, 95, 67, 46162, 45, 1980
2026/08/29 18:40:41.003, 6, 476.84, 95, 76, 47026, 43, 1980
2026/08/29 18:40:41.003, 7, 473.86, 75, 67, 47022, 42, 1980
2026/08/29 18:40:46.004, 0, 488.26, 52, 31, 49124, 48, 1980
2026/08/29 18:40:46.004, 1, 478.54, 38, 25, 48706, 46, 1980
2026/08/29 18:40:46.004, 2, 474.88, 51, 27, 48704, 46, 1980
2026/08/29 18:40:46.004, 3, 475.56, 90, 48, 48704, 48, 1980
2026/08/29 18:40:46.004, 4, 458.39, 88, 47, 47764, 49, 1980
2026/08/29 18:40:46.004, 5, 471.49, 50, 27, 46624, 46, 1980
2026/08/29 18:40:46.004, 6, 474.59, 95, 64, 47026, 47, 1980
2026/08/29 18:40:46.004, 7, 479.32, 68, 37, 47022, 44, 1980
2026/08/29 18:40:51.005, 0, 508.08, 88, 54, 49124, 51, 1980
2026/08/29 18:40:51.005, 1, 489.66, 99, 69, 48706, 49, 1980
2026/08/29 18:40:51.005, 2, 493.09, 100, 69, 48704, 48, 1980
2026/08/29 18:40:51.005, 3, 493.93, 92, 61, 48704, 50, 1980
2026/08/29 18:40:51.012, 4, 476.00, 97, 61, 48224, 50, 1980
2026/08/29 18:40:51.019, 5, 488.71, 91, 47, 47684, 49, 1980
2026/08/29 18:40:51.030, 6, 490.40, 94, 69, 47646, 50, 1980
2026/08/29 18:40:51.030, 7, 486.68, 100, 64, 47022, 46, 1980
2026/08/29 18:40:56.040, 0, 505.07, 93, 75, 49124, 55, 1980
2026/08/29 18:40:56.047, 1, 491.38, 94, 70, 48706, 51, 1980
2026/08/29 18:40:56.050, 2, 493.23, 94, 74, 48704, 50, 1980
2026/08/29 18:40:56.053, 3, 499.73, 89, 77, 48704, 53, 1980
2026/08/29 18:40:56.057, 4, 477.82, 92, 72, 48224, 53, 1980
2026/08/29 18:40:56.061, 5, 476.86, 95, 69, 47844, 51, 1980
2026/08/29 18:40:56.065, 6, 480.47, 95, 73, 47646, 52, 1980
2026/08/29 18:40:56.068, 7, 484.98, 95, 76, 47022, 49, 1980
2026/08/29 18:41:01.070, 0, 480.65, 42, 26, 49124, 56, 1980
2026/08/29 18:41:01.075, 1, 480.92, 89, 51, 48806, 49, 1980
2026/08/29 18:41:01.079, 2, 489.60, 91, 54, 48704, 50, 1980
2026/08/29 18:41:01.081, 3, 484.92, 93, 59, 48704, 55, 1980
2026/08/29 18:41:01.085, 4, 475.74, 93, 59, 48444, 55, 1980
2026/08/29 18:41:01.087, 5, 481.40, 44, 26, 48004, 52, 1980
2026/08/29 18:41:01.089, 6, 488.08, 99, 68, 47646, 50, 1980
2026/08/29 18:41:01.089, 7, 466.37, 96, 53, 47022, 48, 1980
2026/08/29 18:41:06.092, 0, 507.83, 85, 49, 49124, 57, 1980
2026/08/29 18:41:06.092, 1, 494.70, 92, 79, 48806, 50, 1980
2026/08/29 18:41:06.092, 2, 494.39, 95, 79, 48704, 51, 1980
2026/08/29 18:41:06.092, 3, 503.53, 95, 69, 48704, 55, 1980
2026/08/29 18:41:06.092, 4, 499.51, 96, 62, 48444, 56, 1980
2026/08/29 18:41:06.092, 5, 506.61, 83, 48, 48104, 52, 1980
2026/08/29 18:41:06.092, 6, 500.17, 82, 57, 47646, 53, 1980
2026/08/29 18:41:06.092, 7, 502.19, 95, 68, 47022, 49, 1980
2026/08/29 18:41:11.092, 0, 518.82, 85, 51, 49124, 59, 1980
2026/08/29 18:41:11.094, 1, 471.24, 94, 53, 48806, 49, 1980
2026/08/29 18:41:11.094, 2, 479.06, 95, 56, 48704, 49, 1980
2026/08/29 18:41:11.094, 3, 499.18, 45, 29, 48704, 57, 1980
2026/08/29 18:41:11.094, 4, 479.01, 100, 64, 48444, 58, 1980
2026/08/29 18:41:11.094, 5, 488.13, 82, 46, 48104, 51, 1980
2026/08/29 18:41:11.094, 6, 492.45, 55, 32, 47646, 55, 1980
2026/08/29 18:41:11.095, 7, 492.65, 100, 64, 47022, 49, 1980
2026/08/29 18:41:16.096, 0, 520.69, 94, 59, 49124, 61, 1980
2026/08/29 18:41:16.096, 1, 476.92, 95, 57, 48806, 53, 1980
2026/08/29 18:41:16.096, 2, 496.44, 95, 60, 48704, 53, 1980
2026/08/29 18:41:16.096, 3, 510.52, 100, 67, 48704, 57, 1980
2026/08/29 18:41:16.096, 4, 501.86, 99, 67, 48444, 57, 1980
2026/08/29 18:41:16.096, 5, 497.80, 95, 60, 48104, 55, 1980
2026/08/29 18:41:16.096, 6, 494.24, 100, 70, 47646, 58, 1980
2026/08/29 18:41:16.096, 7, 496.94, 95, 65, 47422, 49, 1980
2026/08/29 18:41:21.096, 0, 498.10, 45, 26, 49124, 59, 1980
2026/08/29 18:41:21.096, 1, 468.20, 84, 48, 48806, 51, 1980
2026/08/29 18:41:21.104, 2, 482.17, 89, 51, 48704, 52, 1980
2026/08/29 18:41:21.107, 3, 496.25, 93, 56, 48704, 60, 1980
2026/08/29 18:41:21.114, 4, 482.98, 93, 56, 48444, 61, 1980
2026/08/29 18:41:21.115, 5, 490.97, 49, 28, 48104, 54, 1980
2026/08/29 18:41:21.116, 6, 493.25, 93, 61, 47646, 56, 1980
2026/08/29 18:41:21.116, 7, 479.62, 93, 51, 47424, 52, 1980
2026/08/29 18:41:26.118, 0, 520.43, 57, 35, 49124, 61, 1980
2026/08/29 18:41:26.119, 1, 488.83, 90, 79, 48806, 55, 1980
2026/08/29 18:41:26.122, 2, 504.19, 90, 78, 48704, 55, 1980
2026/08/29 18:41:26.124, 3, 507.18, 95, 67, 48704, 60, 1980
2026/08/29 18:41:26.125, 4, 491.24, 96, 64, 48444, 61, 1980
2026/08/29 18:41:26.126, 5, 503.42, 91, 69, 48104, 54, 1980
2026/08/29 18:41:26.128, 6, 498.99, 95, 60, 47646, 60, 1980
2026/08/29 18:41:26.130, 7, 479.32, 95, 74, 47424, 52, 1980
2026/08/29 18:41:31.132, 0, 516.32, 55, 34, 49124, 63, 1980
2026/08/29 18:41:31.134, 1, 494.58, 94, 56, 48806, 54, 1980
2026/08/29 18:41:31.134, 2, 508.62, 88, 58, 48704, 54, 1980
2026/08/29 18:41:31.137, 3, 520.95, 47, 31, 48704, 62, 1980
2026/08/29 18:41:31.140, 4, 505.48, 53, 36, 48444, 62, 1980
2026/08/29 18:41:31.142, 5, 492.86, 52, 31, 48104, 55, 1980
2026/08/29 18:41:31.144, 6, 509.15, 46, 28, 47646, 61, 1980
2026/08/29 18:41:31.145, 7, 500.36, 90, 71, 47424, 52, 1980
2026/08/29 18:41:36.147, 0, 511.40, 43, 26, 49444, 63, 1980
2026/08/29 18:41:36.147, 1, 486.45, 42, 25, 48806, 54, 1980
2026/08/29 18:41:36.147, 2, 487.90, 44, 28, 48704, 54, 1980
2026/08/29 18:41:36.147, 3, 512.12, 95, 81, 48704, 62, 1980
2026/08/29 18:41:36.147, 4, 498.64, 78, 46, 48444, 62, 1980
2026/08/29 18:41:36.147, 5, 511.90, 43, 27, 48104, 55, 1980
2026/08/29 18:41:36.147, 6, 500.64, 95, 67, 47646, 60, 1980
2026/08/29 18:41:36.147, 7, 484.87, 58, 32, 47424, 51, 1980
2026/08/29 18:41:41.148, 0, 505.87, 48, 33, 49446, 64, 1980
2026/08/29 18:41:41.148, 1, 482.60, 79, 44, 48806, 51, 1980
2026/08/29 18:41:41.148, 2, 478.99, 93, 48, 48704, 54, 1980
2026/08/29 18:41:41.148, 3, 499.61, 99, 55, 48704, 62, 1980
2026/08/29 18:41:41.148, 4, 486.42, 99, 52, 48444, 63, 1980
