timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/29 20:07:38.094, 4, 121.68, 0, 0, 3944, 40, 1980
2026/08/29 20:07:38.094, 5, 119.74, 0, 0, 3944, 36, 1980
2026/08/29 20:07:38.094, 6, 122.10, 0, 0, 3944, 37, 1980
2026/08/29 20:07:38.094, 7, 124.06, 0, 0, 3944, 34, 1980
2026/08/29 20:07:43.095, 0, 122.02, 0, 0, 3944, 38, 1980
2026/08/29 20:07:43.095, 1, 116.68, 0, 0, 3944, 35, 1980
2026/08/29 20:07:43.095, 2, 116.34, 0, 0, 3944, 34, 1980
2026/08/29 20:07:43.095, 3, 121.61, 0, 0, 3944, 38, 1980
2026/08/29 20:07:43.095, 4, 121.69, 0, 0, 3944, 40, 1980
2026/08/29 20:07:43.095, 5, 119.78, 0, 0, 3944, 36, 1980
2026/08/29 20:07:43.095, 6, 122.17, 0, 0, 3944, 37, 1980
2026/08/29 20:07:43.095, 7, 124.15, 0, 0, 3944, 34, 1980
2026/08/29 20:07:48.095, 0, 122.09, 0, 0, 3944, 39, 1980
2026/08/29 20:07:48.095, 1, 116.71, 0, 0, 3944, 35, 1980
2026/08/29 20:07:48.095, 2, 116.39, 0, 0, 3944, 34, 1980
2026/08/29 20:07:48.095, 3, 121.65, 0, 0, 3944, 38, 1980
2026/08/29 20:07:48.095, 4, 121.75, 0, 0, 3944, 40, 1980
2026/08/29 20:07:48.096, 5, 119.81, 0, 0, 3944, 36, 1980
2026/08/29 20:07:48.096, 6, 122.22, 0, 0, 3944, 37, 1980
2026/08/29 20:07:48.096, 7, 124.25, 0, 0, 3944, 34, 1980
2026/08/29 20:07:53.096, 0, 122.16, 0, 0, 3944, 39, 1980
2026/08/29 20:07:53.096, 1, 116.72, 0, 0, 3944, 35, 1980
2026/08/29 20:07:53.096, 2, 116.37, 0, 0, 3944, 34, 1980
2026/08/29 20:07:53.096, 3, 121.69, 0, 0, 3944, 38, 1980
2026/08/29 20:07:53.096, 4, 121.78, 0, 0, 3944, 40, 1980
2026/08/29 20:07:53.096, 5, 119.84, 0, 0, 3944, 36, 1980
2026/08/29 20:07:53.096, 6, 122.25, 0, 0, 3944, 37, 1980
2026/08/29 20:07:53.096, 7, 124.28, 0, 0, 3944, 34, 1980
2026/08/29 20:07:58.097, 0, 122.19, 0, 0, 3944, 39, 1980
2026/08/29 20:07:58.097, 1, 116.77, 0, 0, 3944, 35, 1980
2026/08/29 20:07:58.100, 2, 116.38, 0, 0, 3944, 34, 1980
2026/08/29 20:07:58.100, 3, 121.77, 0, 0, 3944, 38, 1980
2026/08/29 20:07:58.101, 4, 121.89, 0, 0, 3944, 40, 1980
2026/08/29 20:07:58.104, 5, 119.86, 0, 0, 3944, 36, 1980
2026/08/29 20:07:58.105, 6, 122.34, 0, 0, 3944, 37, 1980
2026/08/29 20:07:58.105, 7, 124.21, 0, 0, 3944, 34, 1980
2026/08/29 20:08:03.106, 0, 122.22, 0, 0, 3944, 39, 1980
2026/08/29 20:08:03.106, 1, 116.76, 0, 0, 3944, 35, 1980
2026/08/29 20:08:03.106, 2, 116.37, 0, 0, 3944, 34, 1980
2026/08/29 20:08:03.106, 3, 121.75, 0, 0, 3944, 38, 1980
2026/08/29 20:08:03.106, 4, 121.89, 0, 0, 3944, 40, 1980
2026/08/29 20:08:03.106, 5, 119.88, 0, 0, 3944, 36, 1980
2026/08/29 20:08:03.106, 6, 122.40, 0, 0, 3944, 37, 1980
2026/08/29 20:08:03.106, 7, 124.27, 0, 0, 3944, 34, 1980
2026/08/29 20:08:08.107, 0, 122.27, 0, 0, 3964, 39, 1980
2026/08/29 20:08:08.107, 1, 116.71, 0, 0, 3964, 35, 1980
2026/08/29 20:08:08.107, 2, 116.42, 0, 0, 3964, 34, 1980
2026/08/29 20:08:08.107, 3, 121.85, 0, 0, 3964, 38, 1980
2026/08/29 20:08:08.107, 4, 121.88, 0, 0, 3964, 40, 1980
2026/08/29 20:08:08.107, 5, 119.86, 0, 0, 3964, 36, 1980
2026/08/29 20:08:08.107, 6, 122.41, 0, 0, 3964, 37, 1980
2026/08/29 20:08:08.107, 7, 124.21, 0, 0, 3964, 34, 1980
2026/08/29 20:08:13.107, 0, 122.29, 0, 0, 3964, 39, 1980
2026/08/29 20:08:13.107, 1, 116.75, 0, 0, 3964, 35, 1980
2026/08/29 20:08:13.107, 2, 116.40, 0, 0, 3964, 34, 1980
2026/08/29 20:08:13.107, 3, 121.84, 0, 0, 3964, 38, 1980
2026/08/29 20:08:13.108, 4, 121.97, 0, 0, 3964, 40, 1980
2026/08/29 20:08:13.108, 5, 119.85, 0, 0, 3964, 36, 1980
2026/08/29 20:08:13.108, 6, 122.43, 0, 0, 3964, 38, 1980
2026/08/29 20:08:13.108, 7, 123.82, 0, 0, 3964, 34, 1980
2026/08/29 20:08:18.108, 0, 122.30, 0, 0, 3964, 39, 1980
2026/08/29 20:08:18.108, 1, 116.72, 0, 0, 3964, 35, 1980
2026/08/29 20:08:18.108, 2, 116.40, 0, 0, 3964, 34, 1980
2026/08/29 20:08:18.108, 3, 121.87, 0, 0, 3964, 38, 1980
2026/08/29 20:08:18.108, 4, 122.02, 0, 0, 3964, 40, 1980
2026/08/29 20:08:18.108, 5, 119.83, 0, 0, 3964, 36, 1980
2026/08/29 20:08:18.108, 6, 122.47, 0, 0, 3964, 38, 1980
2026/08/29 20:08:18.108, 7, 123.87, 0, 0, 3964, 34, 1980
2026/08/29 20:08:23.109, 0, 122.38, 0, 0, 3964, 39, 1980
2026/08/29 20:08:23.109, 1, 116.77, 0, 0, 3964, 35, 1980
2026/08/29 20:08:23.109, 2, 116.44, 0, 0, 3964, 34, 1980
2026/08/29 20:08:23.109, 3, 121.93, 0, 0, 3964, 38, 1980
2026/08/29 20:08:23.109, 4, 122.17, 0, 0, 3964, 40, 1980
2026/08/29 20:08:23.109, 5, 119.92, 0, 0, 3964, 36, 1980
2026/08/29 20:08:23.109, 6, 122.57, 0, 0, 3964, 38, 1980
2026/08/29 20:08:23.109, 7, 123.88, 0, 0, 3964, 34, 1980
2026/08/29 20:08:28.109, 0, 122.39, 0, 0, 3964, 39, 1980
2026/08/29 20:08:28.110, 1, 116.72, 0, 0, 3964, 35, 1980
2026/08/29 20:08:28.110, 2, 116.42, 0, 0, 3964, 34, 1980
2026/08/29 20:08:28.110, 3, 121.95, 0, 0, 3964, 38, 1980
2026/08/29 20:08:28.110, 4, 122.08, 0, 0, 3964, 40, 1980
2026/08/29 20:08:28.110, 5, 119.89, 0, 0, 3964, 36, 1980
2026/08/29 20:08:28.110, 6, 122.55, 0, 0, 3964, 38, 1980
2026/08/29 20:08:28.110, 7, 123.91, 0, 0, 3964, 34, 1980
2026/08/29 20:08:33.110, 0, 122.46, 0, 0, 3964, 39, 1980
2026/08/29 20:08:33.111, 1, 116.76, 0, 0, 3964, 35, 1980
2026/08/29 20:08:33.112, 2, 116.45, 0, 0, 3964, 34, 1980
2026/08/29 20:08:33.113, 3, 122.00, 0, 0, 3964, 38, 1980
2026/08/29 20:08:33.113, 4, 122.10, 0, 0, 3964, 40, 1980
2026/08/29 20:08:33.114, 5, 119.91, 0, 0, 3964, 36, 1980
2026/08/29 20:08:33.115, 6, 122.60, 0, 0, 3964, 38, 1980
2026/08/29 20:08:33.116, 7, 123.80, 0, 0, 3964, 34, 1980
2026/08/29 20:08:38.117, 0, 122.43, 0, 0, 3964, 39, 1980
2026/08/29 20:08:38.119, 1, 116.79, 0, 0, 3964, 35, 1980
2026/08/29 20:08:38.121, 2, 116.42, 0, 0, 3964, 34, 1980
2026/08/29 20:08:38.123, 3, 122.03, 0, 0, 3964, 38, 1980
2026/08/29 20:08:38.124, 4, 122.08, 0, 0, 3964, 40, 1980
2026/08/29 20:08:38.127, 5, 119.87, 0, 0, 3964, 36, 1980
2026/08/29 20:08:38.127, 6, 122.60, 0, 0, 3964, 38, 1980
2026/08/29 20:08:38.128, 7, 123.87, 0, 0, 3964, 34, 1980
2026/08/29 20:08:43.129, 0, 122.45, 0, 0, 3964, 39, 1980
2026/08/29 20:08:43.129, 1, 116.76, 0, 0, 3964, 35, 1980
2026/08/29 20:08:43.129, 2, 116.42, 0, 0, 3964, 34, 1980
2026/08/29 20:08:43.129, 3, 122.03, 0, 0, 3964, 38, 1980
2026/08/29 20:08:43.130, 4, 122.14, 0, 0, 3964, 40, 1980
2026/08/29 20:08:43.130, 5, 119.89, 0, 0, 3964, 36, 1980
2026/08/29 20:08:43.130, 6, 122.61, 0, 0, 3964, 38, 1980
2026/08/29 20:08:43.130, 7, 123.83, 0, 0, 3964, 34, 1980
2026/08/29 20:08:48.130, 0, 122.45, 0, 0, 3964, 39, 1980
2026/08/29 20:08:48.130, 1, 116.76, 0, 0, 3964, 35, 1980
2026/08/29 20:08:48.130, 2, 116.42, 0, 0, 3964, 34, 1980
2026/08/29 20:08:48.130, 3, 122.05, 0, 0, 3964, 38, 1980
2026/08/29 20:08:48.130, 4, 122.18, 0, 0, 3964, 40, 1980
2026/08/29 20:08:48.130, 5, 119.91, 0, 0, 3964, 36, 1980
2026/08/29 20:08:48.130, 6, 122.60, 0, 0, 3964, 38, 1980
2026/08/29 20:08:48.130, 7, 123.87, 0, 0, 3964, 34, 1980
2026/08/29 20:08:53.131, 0, 122.49, 0, 0, 3964, 39, 1980
2026/08/29 20:08:53.131, 1, 116.74, 0, 0, 3964, 35, 1980
2026/08/29 20:08:53.131, 2, 116.43, 0, 0, 3964, 34, 1980
2026/08/29 20:08:53.131, 3, 122.07, 0, 0, 3964, 38, 1980
2026/08/29 20:08:53.131, 4, 122.15, 0, 0, 3964, 40, 1980
2026/08/29 20:08:53.131, 5, 119.87, 0, 0, 3964, 36, 1980
2026/08/29 20:08:53.131, 6, 122.65, 0, 0, 3964, 38, 1980
2026/08/29 20:08:53.131, 7, 123.83, 0, 0, 3964, 34, 1980
2026/08/29 20:08:58.131, 0, 122.54, 0, 0, 3966, 39, 1980
2026/08/29 20:08:58.131, 1, 116.76, 0, 0, 3964, 35, 1980
2026/08/29 20:08:58.131, 2, 116.40, 0, 0, 3966, 34, 1980
2026/08/29 20:08:58.131, 3, 122.08, 0, 0, 3964, 38, 1980
2026/08/29 20:08:58.132, 4, 122.27, 0, 0, 3966, 40, 1980
2026/08/29 20:08:58.132, 5, 119.89, 0, 0, 3964, 36, 1980
2026/08/29 20:08:58.132, 6, 122.66, 0, 0, 3964, 38, 1980
2026/08/29 20:08:58.132, 7, 123.85, 0, 0, 3964, 34, 1980
2026/08/29 20:09:03.132, 0, 122.54, 0, 0, 3966, 39, 1980
2026/08/29 20:09:03.133, 1, 116.77, 0, 0, 3964, 35, 1980
2026/08/29 20:09:03.134, 2, 116.42, 0, 0, 3966, 34, 1980
2026/08/29 20:09:03.134, 3, 122.11, 0, 0, 3966, 38, 1980
2026/08/29 20:09:03.135, 4, 122.34, 0, 0, 3966, 40, 1980
2026/08/29 20:09:03.136, 5, 119.93, 0, 0, 3964, 36, 1980
2026/08/29 20:09:03.137, 6, 122.78, 0, 0, 3964, 38, 1980
2026/08/29 20:09:03.138, 7, 123.89, 0, 0, 3966, 34, 1980
2026/08/29 20:09:08.138, 0, 122.54, 0, 0, 3966, 39, 1980
2026/08/29 20:09:08.139, 1, 116.83, 0, 0, 3964, 35, 1980
2026/08/29 20:09:08.140, 2, 116.45, 0, 0, 3968, 34, 1980
2026/08/29 20:09:08.141, 3, 122.19, 0, 0, 3966, 39, 1980
2026/08/29 20:09:08.141, 4, 122.41, 0, 0, 3968, 41, 1980
2026/08/29 20:09:08.142, 5, 119.91, 0, 0, 3964, 36, 1980
2026/08/29 20:09:08.144, 6, 122.80, 0, 0, 3966, 38, 1980
2026/08/29 20:09:08.144, 7, 123.92, 0, 0, 3966, 34, 1980
2026/08/29 20:09:13.146, 0, 122.57, 0, 0, 3968, 39, 1980
2026/08/29 20:09:13.146, 1, 116.75, 0, 0, 3966, 35, 1980
2026/08/29 20:09:13.146, 2, 116.42, 0, 0, 3968, 34, 1980
2026/08/29 20:09:13.146, 3, 122.14, 0, 0, 3968, 39, 1980
2026/08/29 20:09:13.146, 4, 122.36, 0, 0, 3968, 41, 1980
